time	V(N016,V_S_low2)	V(N018,V_S_low3)	V(N022,low)	V(V_G_low1,V_S_low1)	V(V_G_low2,V_S_low2)	V(V_G_low3,V_S_low3)	V(phase,V_S_low1)	I(L2)	I(L_cm1[L])	I(L_cm2[L])	I(L_cm3[L])	I(L_ph)	I(R_g1)	I(R_g2)	I(R_g3)
7.915002020259887e-05	4.170440e+01	4.172375e+01	0.000000e+00	1.040447e-04	1.036997e-04	1.031276e-04	4.169609e+01	2.368834e-03	3.543577e-05	3.531352e-05	3.525861e-05	4.004095e+01	-2.037791e-05	-2.046033e-05	-2.039933e-05
7.915019343421851e-05	4.170440e+01	4.172375e+01	0.000000e+00	1.041698e-04	1.039391e-04	1.034957e-04	4.169609e+01	2.368901e-03	3.546555e-05	3.533370e-05	3.528171e-05	4.004091e+01	-2.037683e-05	-2.046901e-05	-2.040783e-05
7.915053989745779e-05	4.170441e+01	4.172376e+01	0.000000e+00	1.038890e-04	1.041546e-04	1.035675e-04	4.169609e+01	2.368972e-03	3.548609e-05	3.536374e-05	3.529622e-05	4.004084e+01	-2.037520e-05	-2.047517e-05	-2.041171e-05
7.915123282393636e-05	4.170441e+01	4.172376e+01	0.000000e+00	1.036213e-04	1.039734e-04	1.034442e-04	4.169609e+01	2.368816e-03	3.541092e-05	3.534330e-05	3.526651e-05	4.004070e+01	-2.036970e-05	-2.046312e-05	-2.039691e-05
7.915247430160101e-05	4.170442e+01	4.172377e+01	0.000000e+00	1.036169e-04	1.044004e-04	1.040865e-04	4.169610e+01	2.368227e-03	3.518573e-05	3.527867e-05	3.525443e-05	4.004043e+01	-2.035807e-05	-2.038271e-05	-2.030383e-05
7.915249512061647e-05	4.170442e+01	4.172377e+01	0.000000e+00	1.036219e-04	1.044150e-04	1.041105e-04	4.169610e+01	2.368213e-03	3.518110e-05	3.527729e-05	3.525497e-05	4.004043e+01	-2.035786e-05	-2.038072e-05	-2.030152e-05
7.915253675864743e-05	4.170442e+01	4.172377e+01	0.000000e+00	1.036347e-04	1.044238e-04	1.041840e-04	4.169610e+01	2.368186e-03	3.517209e-05	3.527378e-05	3.525724e-05	4.004042e+01	-2.035743e-05	-2.037672e-05	-2.029678e-05
7.915262003470937e-05	4.170442e+01	4.172377e+01	0.000000e+00	1.037216e-04	1.042848e-04	1.044531e-04	4.169611e+01	2.368135e-03	3.515675e-05	3.526314e-05	3.526648e-05	4.004040e+01	-2.035642e-05	-2.036946e-05	-2.028626e-05
7.915278658683324e-05	4.170443e+01	4.172377e+01	0.000000e+00	1.038810e-04	1.037807e-04	1.046238e-04	4.169611e+01	2.368047e-03	3.513084e-05	3.524017e-05	3.527425e-05	4.004037e+01	-2.035367e-05	-2.036302e-05	-2.026135e-05
7.915282822486421e-05	4.170443e+01	4.172377e+01	0.000000e+00	1.038635e-04	1.037036e-04	1.044587e-04	4.169611e+01	2.368029e-03	3.512435e-05	3.523755e-05	3.526899e-05	4.004036e+01	-2.035292e-05	-2.036370e-05	-2.025455e-05
7.915291150092615e-05	4.170442e+01	4.172377e+01	0.000000e+00	1.037415e-04	1.038807e-04	1.038696e-04	4.169610e+01	2.367991e-03	3.511023e-05	3.524472e-05	3.524707e-05	4.004034e+01	-2.035174e-05	-2.036620e-05	-2.024232e-05
7.915307805305002e-05	4.170443e+01	4.172377e+01	0.000000e+00	1.034251e-04	1.047668e-04	1.028660e-04	4.169611e+01	2.367926e-03	3.507768e-05	3.528660e-05	3.518785e-05	4.004031e+01	-2.035177e-05	-2.036774e-05	-2.022849e-05
7.915341115729771e-05	4.170443e+01	4.172378e+01	0.000000e+00	1.036385e-04	1.040965e-04	1.033916e-04	4.169611e+01	2.367887e-03	3.504991e-05	3.529943e-05	3.515410e-05	4.004024e+01	-2.035488e-05	-2.037120e-05	-2.022539e-05
7.915349443335964e-05	4.170443e+01	4.172378e+01	0.000000e+00	1.039113e-04	1.037337e-04	1.039405e-04	4.169611e+01	2.367901e-03	3.505693e-05	3.529378e-05	3.517256e-05	4.004022e+01	-2.035523e-05	-2.037430e-05	-2.022772e-05
7.915366098548352e-05	4.170443e+01	4.172378e+01	0.000000e+00	1.041809e-04	1.040068e-04	1.043514e-04	4.169611e+01	2.367946e-03	3.507684e-05	3.530547e-05	3.521315e-05	4.004018e+01	-2.035483e-05	-2.037886e-05	-2.023145e-05
7.915399408973121e-05	4.170443e+01	4.172378e+01	0.000000e+00	1.042266e-04	1.042758e-04	1.031421e-04	4.169612e+01	2.368086e-03	3.514567e-05	3.531181e-05	3.524001e-05	4.004011e+01	-2.035552e-05	-2.038111e-05	-2.025773e-05
7.915406052665255e-05	4.170443e+01	4.172378e+01	0.000000e+00	1.041857e-04	1.040006e-04	1.026775e-04	4.169612e+01	2.368122e-03	3.516331e-05	3.530276e-05	3.523198e-05	4.004010e+01	-2.035618e-05	-2.038207e-05	-2.026795e-05
7.915419340049517e-05	4.170443e+01	4.172378e+01	0.000000e+00	1.040030e-04	1.034901e-04	1.021168e-04	4.169612e+01	2.368192e-03	3.519229e-05	3.528700e-05	3.521228e-05	4.004007e+01	-2.035821e-05	-2.038854e-05	-2.029302e-05
7.915445914818048e-05	4.170444e+01	4.172378e+01	0.000000e+00	1.038287e-04	1.037846e-04	1.029820e-04	4.169612e+01	2.368336e-03	3.523380e-05	3.529916e-05	3.523481e-05	4.004002e+01	-2.036286e-05	-2.040753e-05	-2.034284e-05
7.915498963492420e-05	4.170444e+01	4.172379e+01	0.000000e+00	1.039659e-04	1.039270e-04	1.035979e-04	4.169612e+01	2.368606e-03	3.530430e-05	3.531161e-05	3.529787e-05	4.003991e+01	-2.036857e-05	-2.043812e-05	-2.040457e-05
7.915584594424111e-05	4.170445e+01	4.172380e+01	0.000000e+00	1.039746e-04	1.037966e-04	1.035008e-04	4.169613e+01	2.368873e-03	3.539971e-05	3.532587e-05	3.528097e-05	4.003973e+01	-2.037347e-05	-2.047303e-05	-2.041379e-05
7.915703919535643e-05	4.170446e+01	4.172380e+01	0.000000e+00	1.037811e-04	1.043184e-04	1.039221e-04	4.169614e+01	2.368702e-03	3.535286e-05	3.535401e-05	3.524926e-05	4.003947e+01	-2.036786e-05	-2.044615e-05	-2.034573e-05
7.915720371720782e-05	4.170446e+01	4.172380e+01	0.000000e+00	1.037956e-04	1.045761e-04	1.036633e-04	4.169614e+01	2.368614e-03	3.532617e-05	3.535883e-05	3.524011e-05	4.003944e+01	-2.036511e-05	-2.043028e-05	-2.033816e-05
7.915753276091053e-05	4.170446e+01	4.172381e+01	0.000000e+00	1.035210e-04	1.041201e-04	1.033793e-04	4.169614e+01	2.368414e-03	3.524534e-05	3.530506e-05	3.524203e-05	4.003937e+01	-2.036102e-05	-2.039817e-05	-2.033827e-05
7.915811485431509e-05	4.170446e+01	4.172381e+01	0.000000e+00	1.035520e-04	1.037648e-04	1.042378e-04	4.169614e+01	2.368113e-03	3.511223e-05	3.523226e-05	3.528352e-05	4.003925e+01	-2.035660e-05	-2.037728e-05	-2.030600e-05
7.915818971125979e-05	4.170446e+01	4.172381e+01	0.000000e+00	1.037674e-04	1.039878e-04	1.042995e-04	4.169614e+01	2.368081e-03	3.510337e-05	3.523843e-05	3.528513e-05	4.003923e+01	-2.035564e-05	-2.037851e-05	-2.029745e-05
7.915833942514914e-05	4.170447e+01	4.172381e+01	0.000000e+00	1.040876e-04	1.046075e-04	1.038109e-04	4.169615e+01	2.368022e-03	3.508803e-05	3.527247e-05	3.526216e-05	4.003920e+01	-2.035216e-05	-2.038046e-05	-2.028116e-05
7.915863885292782e-05	4.170447e+01	4.172381e+01	0.000000e+00	1.035506e-04	1.044004e-04	1.030167e-04	4.169615e+01	2.367947e-03	3.504130e-05	3.530762e-05	3.519204e-05	4.003914e+01	-2.035051e-05	-2.037976e-05	-2.026393e-05
7.915923770848525e-05	4.170447e+01	4.172382e+01	0.000000e+00	1.039469e-04	1.040638e-04	1.041797e-04	4.169615e+01	2.367918e-03	3.505073e-05	3.530561e-05	3.522836e-05	4.003901e+01	-2.035234e-05	-2.036730e-05	-2.024614e-05
7.916001705940098e-05	4.170448e+01	4.172382e+01	0.000000e+00	1.040052e-04	1.040129e-04	1.035365e-04	4.169616e+01	2.368005e-03	3.510865e-05	3.526776e-05	3.525636e-05	4.003885e+01	-2.035597e-05	-2.036056e-05	-2.026447e-05
7.916126135161245e-05	4.170449e+01	4.172383e+01	0.000000e+00	1.038687e-04	1.039357e-04	1.033802e-04	4.169616e+01	2.368188e-03	3.518036e-05	3.527461e-05	3.525106e-05	4.003859e+01	-2.036293e-05	-2.039260e-05	-2.030424e-05
7.916274535192550e-05	4.170450e+01	4.172384e+01	0.000000e+00	1.038717e-04	1.039034e-04	1.033124e-04	4.169618e+01	2.368421e-03	3.525693e-05	3.528559e-05	3.524200e-05	4.003828e+01	-2.036946e-05	-2.043227e-05	-2.036029e-05
7.916476306468143e-05	4.170451e+01	4.172386e+01	0.000000e+00	1.039125e-04	1.040114e-04	1.035817e-04	4.169619e+01	2.368737e-03	3.539740e-05	3.531311e-05	3.525495e-05	4.003785e+01	-2.037653e-05	-2.044996e-05	-2.037293e-05
7.916742318648075e-05	4.170453e+01	4.172388e+01	0.000000e+00	1.038188e-04	1.040796e-04	1.035973e-04	4.169621e+01	2.368629e-03	3.534534e-05	3.533262e-05	3.526001e-05	4.003729e+01	-2.036762e-05	-2.043666e-05	-2.035460e-05
7.916783277413394e-05	4.170453e+01	4.172388e+01	0.000000e+00	1.037805e-04	1.041421e-04	1.036344e-04	4.169621e+01	2.368587e-03	3.532834e-05	3.532308e-05	3.525854e-05	4.003720e+01	-2.036761e-05	-2.042336e-05	-2.034470e-05
7.916865194944035e-05	4.170454e+01	4.172388e+01	0.000000e+00	1.038945e-04	1.040580e-04	1.035661e-04	4.169622e+01	2.368476e-03	3.528811e-05	3.530847e-05	3.526529e-05	4.003703e+01	-2.036233e-05	-2.041081e-05	-2.033876e-05
7.917029030005314e-05	4.170455e+01	4.172390e+01	0.000000e+00	1.038061e-04	1.040017e-04	1.035993e-04	4.169623e+01	2.368427e-03	3.524614e-05	3.530302e-05	3.525917e-05	4.003669e+01	-2.036180e-05	-2.041017e-05	-2.032434e-05
7.917223986039312e-05	4.170456e+01	4.172391e+01	0.000000e+00	1.039121e-04	1.039057e-04	1.033660e-04	4.169624e+01	2.368643e-03	3.529742e-05	3.532615e-05	3.525113e-05	4.003628e+01	-2.036509e-05	-2.044229e-05	-2.035846e-05
7.917525980614487e-05	4.170459e+01	4.172393e+01	0.000000e+00	1.038690e-04	1.040247e-04	1.035277e-04	4.169627e+01	2.368824e-03	3.533558e-05	3.534857e-05	3.525989e-05	4.003564e+01	-2.036676e-05	-2.044975e-05	-2.037219e-05
7.917564977889753e-05	4.170459e+01	4.172393e+01	0.000000e+00	1.038843e-04	1.042085e-04	1.036786e-04	4.169627e+01	2.368764e-03	3.531698e-05	3.535346e-05	3.527226e-05	4.003556e+01	-2.036373e-05	-2.043738e-05	-2.036393e-05
7.917642972440279e-05	4.170459e+01	4.172394e+01	0.000000e+00	1.036798e-04	1.039347e-04	1.035210e-04	4.169627e+01	2.368607e-03	3.524305e-05	3.531662e-05	3.525600e-05	4.003540e+01	-2.036117e-05	-2.042073e-05	-2.034693e-05
7.917662471077912e-05	4.170460e+01	4.172394e+01	0.000000e+00	1.038219e-04	1.039213e-04	1.035100e-04	4.169628e+01	2.368559e-03	3.522383e-05	3.531315e-05	3.525220e-05	4.003536e+01	-2.035919e-05	-2.042281e-05	-2.034593e-05
7.917701468353178e-05	4.170460e+01	4.172395e+01	0.000000e+00	1.036732e-04	1.038747e-04	1.034697e-04	4.169628e+01	2.368480e-03	3.516616e-05	3.531744e-05	3.524614e-05	4.003528e+01	-2.035626e-05	-2.043291e-05	-2.034713e-05
7.917779462903704e-05	4.170460e+01	4.172395e+01	0.000000e+00	1.038483e-04	1.042895e-04	1.037479e-04	4.169629e+01	2.368493e-03	3.516196e-05	3.533151e-05	3.525123e-05	4.003511e+01	-2.036001e-05	-2.041959e-05	-2.033088e-05
7.917790552134019e-05	4.170460e+01	4.172395e+01	0.000000e+00	1.040692e-04	1.044170e-04	1.039245e-04	4.169629e+01	2.368515e-03	3.518364e-05	3.533432e-05	3.525946e-05	4.003509e+01	-2.036080e-05	-2.041237e-05	-2.032511e-05
7.917793324441598e-05	4.170461e+01	4.172395e+01	0.000000e+00	1.041333e-04	1.044470e-04	1.039773e-04	4.169629e+01	2.368521e-03	3.518978e-05	3.533494e-05	3.526200e-05	4.003508e+01	-2.036094e-05	-2.041045e-05	-2.032355e-05
7.917798869056756e-05	4.170461e+01	4.172395e+01	0.000000e+00	1.042692e-04	1.044838e-04	1.041014e-04	4.169629e+01	2.368533e-03	3.520339e-05	3.533540e-05	3.526823e-05	4.003507e+01	-2.036105e-05	-2.040639e-05	-2.032013e-05
7.917809958287071e-05	4.170461e+01	4.172395e+01	0.000000e+00	1.044204e-04	1.043342e-04	1.041535e-04	4.169629e+01	2.368555e-03	3.523158e-05	3.532975e-05	3.527609e-05	4.003505e+01	-2.036050e-05	-2.039865e-05	-2.031249e-05
7.917832136747702e-05	4.170461e+01	4.172396e+01	0.000000e+00	1.041448e-04	1.036545e-04	1.033206e-04	4.169629e+01	2.368585e-03	3.526824e-05	3.530300e-05	3.525512e-05	4.003500e+01	-2.035937e-05	-2.039463e-05	-2.030601e-05
7.917876493668963e-05	4.170461e+01	4.172396e+01	0.000000e+00	1.035176e-04	1.038454e-04	1.029156e-04	4.169629e+01	2.368580e-03	3.524750e-05	3.531341e-05	3.523938e-05	4.003491e+01	-2.036030e-05	-2.041125e-05	-2.033026e-05
7.917942805063413e-05	4.170462e+01	4.172396e+01	0.000000e+00	1.035766e-04	1.039413e-04	1.035419e-04	4.169630e+01	2.368630e-03	3.521544e-05	3.531232e-05	3.525697e-05	4.003477e+01	-2.036748e-05	-2.042789e-05	-2.035363e-05
7.917951581417557e-05	4.170462e+01	4.172397e+01	0.000000e+00	1.038887e-04	1.040198e-04	1.037145e-04	4.169630e+01	2.368646e-03	3.522559e-05	3.531378e-05	3.526406e-05	4.003475e+01	-2.036810e-05	-2.042819e-05	-2.035335e-05
7.917969134125851e-05	4.170462e+01	4.172397e+01	0.000000e+00	1.047319e-04	1.045563e-04	1.041676e-04	4.169630e+01	2.368674e-03	3.527016e-05	3.533775e-05	3.529026e-05	4.003471e+01	-2.036511e-05	-2.042509e-05	-2.034815e-05
7.918004239542439e-05	4.170462e+01	4.172397e+01	0.000000e+00	1.042598e-04	1.044752e-04	1.037910e-04	4.169630e+01	2.368643e-03	3.528953e-05	3.535861e-05	3.530007e-05	4.003464e+01	-2.035551e-05	-2.041289e-05	-2.033513e-05
7.918012101918392e-05	4.170462e+01	4.172397e+01	0.000000e+00	1.034945e-04	1.039513e-04	1.033669e-04	4.169630e+01	2.368616e-03	3.526290e-05	3.534103e-05	3.528377e-05	4.003463e+01	-2.035549e-05	-2.041068e-05	-2.033312e-05
7.918027826670290e-05	4.170462e+01	4.172397e+01	0.000000e+00	1.024507e-04	1.030383e-04	1.027870e-04	4.169630e+01	2.368561e-03	3.520229e-05	3.528854e-05	3.524042e-05	4.003459e+01	-2.036163e-05	-2.041078e-05	-2.033166e-05
7.918059276174093e-05	4.170463e+01	4.172397e+01	0.000000e+00	1.037632e-04	1.040945e-04	1.036305e-04	4.169631e+01	2.368467e-03	3.516927e-05	3.526886e-05	3.522183e-05	4.003453e+01	-2.036828e-05	-2.040801e-05	-2.032752e-05
7.918109940298893e-05	4.170463e+01	4.172398e+01	0.000000e+00	1.043868e-04	1.045375e-04	1.038397e-04	4.169631e+01	2.368384e-03	3.515569e-05	3.527251e-05	3.524421e-05	4.003442e+01	-2.035976e-05	-2.039396e-05	-2.032616e-05
7.918175415396221e-05	4.170463e+01	4.172398e+01	0.000000e+00	1.038249e-04	1.040790e-04	1.038591e-04	4.169631e+01	2.368346e-03	3.514256e-05	3.527870e-05	3.528228e-05	4.003428e+01	-2.035666e-05	-2.038886e-05	-2.031312e-05
7.918189547921254e-05	4.170463e+01	4.172398e+01	0.000000e+00	1.037868e-04	1.038451e-04	1.035839e-04	4.169631e+01	2.368347e-03	3.514245e-05	3.527387e-05	3.527089e-05	4.003425e+01	-2.035773e-05	-2.039312e-05	-2.031031e-05
7.918217812971314e-05	4.170464e+01	4.172398e+01	0.000000e+00	1.036142e-04	1.037193e-04	1.031269e-04	4.169632e+01	2.368372e-03	3.513866e-05	3.526580e-05	3.522883e-05	4.003419e+01	-2.036212e-05	-2.040373e-05	-2.030936e-05
7.918224879233831e-05	4.170464e+01	4.172399e+01	0.000000e+00	1.036013e-04	1.039529e-04	1.031993e-04	4.169632e+01	2.368388e-03	3.514050e-05	3.527133e-05	3.522081e-05	4.003418e+01	-2.036390e-05	-2.040526e-05	-2.030995e-05
7.918239011758864e-05	4.170464e+01	4.172398e+01	0.000000e+00	1.039474e-04	1.045696e-04	1.038624e-04	4.169632e+01	2.368429e-03	3.516249e-05	3.529134e-05	3.523042e-05	4.003415e+01	-2.036684e-05	-2.040357e-05	-2.030884e-05
7.918242544890122e-05	4.170464e+01	4.172398e+01	0.000000e+00	1.041560e-04	1.046868e-04	1.041149e-04	4.169632e+01	2.368441e-03	3.517389e-05	3.529673e-05	3.523858e-05	4.003414e+01	-2.036717e-05	-2.040193e-05	-2.030776e-05
7.918249611152639e-05	4.170464e+01	4.172398e+01	0.000000e+00	1.046943e-04	1.047443e-04	1.044441e-04	4.169632e+01	2.368467e-03	3.520328e-05	3.530517e-05	3.525440e-05	4.003413e+01	-2.036674e-05	-2.039830e-05	-2.030506e-05
7.918263743677672e-05	4.170464e+01	4.172399e+01	0.000000e+00	1.052495e-04	1.044782e-04	1.041254e-04	4.169632e+01	2.368513e-03	3.525916e-05	3.531733e-05	3.527382e-05	4.003410e+01	-2.036126e-05	-2.039264e-05	-2.030238e-05
7.918292008727732e-05	4.170464e+01	4.172399e+01	0.000000e+00	1.035795e-04	1.034292e-04	1.025299e-04	4.169632e+01	2.368567e-03	3.527064e-05	3.528726e-05	3.526128e-05	4.003404e+01	-2.035864e-05	-2.039483e-05	-2.032302e-05
7.918344853629256e-05	4.170464e+01	4.172399e+01	0.000000e+00	1.031595e-04	1.035194e-04	1.031732e-04	4.169633e+01	2.368615e-03	3.524302e-05	3.525592e-05	3.527798e-05	4.003393e+01	-2.036941e-05	-2.042033e-05	-2.036215e-05
7.918395153339410e-05	4.170465e+01	4.172400e+01	0.000000e+00	1.040231e-04	1.041510e-04	1.036052e-04	4.169633e+01	2.368633e-03	3.524027e-05	3.528863e-05	3.527621e-05	4.003382e+01	-2.036805e-05	-2.043714e-05	-2.037139e-05
7.918495752759714e-05	4.170466e+01	4.172400e+01	0.000000e+00	1.039368e-04	1.041357e-04	1.036648e-04	4.169634e+01	2.368729e-03	3.529802e-05	3.529404e-05	3.525443e-05	4.003361e+01	-2.037058e-05	-2.042748e-05	-2.034911e-05
7.918640836826295e-05	4.170467e+01	4.172401e+01	0.000000e+00	1.038401e-04	1.042794e-04	1.038619e-04	4.169635e+01	2.368452e-03	3.523353e-05	3.528276e-05	3.527930e-05	4.003331e+01	-2.036126e-05	-2.038536e-05	-2.030389e-05
7.918806009470612e-05	4.170468e+01	4.172403e+01	0.000000e+00	1.037449e-04	1.039195e-04	1.034944e-04	4.169636e+01	2.368322e-03	3.516479e-05	3.525844e-05	3.524266e-05	4.003296e+01	-2.036207e-05	-2.039114e-05	-2.029463e-05
7.919038020143531e-05	4.170470e+01	4.172404e+01	0.000000e+00	1.039781e-04	1.039484e-04	1.033914e-04	4.169638e+01	2.368721e-03	3.531673e-05	3.530703e-05	3.524655e-05	4.003247e+01	-2.037058e-05	-2.043461e-05	-2.034663e-05
7.919042735909481e-05	4.170470e+01	4.172404e+01	0.000000e+00	1.039793e-04	1.039926e-04	1.034025e-04	4.169638e+01	2.368737e-03	3.532276e-05	3.531043e-05	3.524770e-05	4.003246e+01	-2.037086e-05	-2.043573e-05	-2.034843e-05
7.919052167441377e-05	4.170470e+01	4.172404e+01	0.000000e+00	1.039731e-04	1.041914e-04	1.035561e-04	4.169638e+01	2.368769e-03	3.533528e-05	3.532105e-05	3.525545e-05	4.003244e+01	-2.037149e-05	-2.043696e-05	-2.035140e-05
7.919071030505168e-05	4.170470e+01	4.172404e+01	0.000000e+00	1.040130e-04	1.041390e-04	1.039057e-04	4.169638e+01	2.368827e-03	3.536211e-05	3.532755e-05	3.527537e-05	4.003240e+01	-2.037254e-05	-2.043723e-05	-2.035204e-05
7.919108756632756e-05	4.170470e+01	4.172405e+01	0.000000e+00	1.041185e-04	1.038294e-04	1.035036e-04	4.169638e+01	2.368897e-03	3.540443e-05	3.533586e-05	3.526919e-05	4.003232e+01	-2.037105e-05	-2.044482e-05	-2.035098e-05
7.919172695504948e-05	4.170471e+01	4.172405e+01	0.000000e+00	1.036054e-04	1.038658e-04	1.030382e-04	4.169638e+01	2.368906e-03	3.537854e-05	3.533950e-05	3.522972e-05	4.003219e+01	-2.037159e-05	-2.045668e-05	-2.036959e-05
7.919287716789643e-05	4.170471e+01	4.172406e+01	0.000000e+00	1.038155e-04	1.041084e-04	1.037840e-04	4.169640e+01	2.368852e-03	3.533919e-05	3.534137e-05	3.524718e-05	4.003194e+01	-2.036978e-05	-2.044682e-05	-2.036042e-05
7.919392632503629e-05	4.170472e+01	4.172407e+01	0.000000e+00	1.038539e-04	1.043889e-04	1.040363e-04	4.169640e+01	2.368513e-03	3.522363e-05	3.535145e-05	3.525962e-05	4.003173e+01	-2.035677e-05	-2.040307e-05	-2.030141e-05
7.919418861432125e-05	4.170472e+01	4.172407e+01	0.000000e+00	1.034799e-04	1.039185e-04	1.034783e-04	4.169640e+01	2.368452e-03	3.518449e-05	3.530846e-05	3.521415e-05	4.003167e+01	-2.036058e-05	-2.039360e-05	-2.028965e-05
7.919471319289118e-05	4.170473e+01	4.172407e+01	0.000000e+00	1.041167e-04	1.041682e-04	1.035777e-04	4.169641e+01	2.368434e-03	3.520010e-05	3.529686e-05	3.520844e-05	4.003156e+01	-2.036173e-05	-2.038637e-05	-2.029041e-05
7.919576235003103e-05	4.170474e+01	4.172408e+01	0.000000e+00	1.039916e-04	1.037903e-04	1.031979e-04	4.169641e+01	2.368670e-03	3.525872e-05	3.531891e-05	3.525342e-05	4.003134e+01	-2.036288e-05	-2.042866e-05	-2.035961e-05
7.919680388087627e-05	4.170474e+01	4.172409e+01	0.000000e+00	1.039123e-04	1.039054e-04	1.034045e-04	4.169642e+01	2.368947e-03	3.533534e-05	3.534909e-05	3.527705e-05	4.003112e+01	-2.036814e-05	-2.046175e-05	-2.039745e-05
7.919820236951654e-05	4.170475e+01	4.172410e+01	0.000000e+00	1.038488e-04	1.040576e-04	1.035482e-04	4.169643e+01	2.368993e-03	3.534290e-05	3.534423e-05	3.527023e-05	4.003083e+01	-2.036776e-05	-2.045712e-05	-2.039284e-05
7.920099934679707e-05	4.170477e+01	4.172412e+01	0.000000e+00	1.037602e-04	1.043088e-04	1.039556e-04	4.169645e+01	2.368373e-03	3.514134e-05	3.528571e-05	3.526426e-05	4.003024e+01	-2.035634e-05	-2.036862e-05	-2.027739e-05
7.920341384063707e-05	4.170479e+01	4.172414e+01	0.000000e+00	1.038746e-04	1.039346e-04	1.034345e-04	4.169647e+01	2.368427e-03	3.516073e-05	3.526993e-05	3.524283e-05	4.002973e+01	-2.036155e-05	-2.039145e-05	-2.029968e-05
7.920373714454248e-05	4.170479e+01	4.172414e+01	0.000000e+00	1.039091e-04	1.039230e-04	1.032831e-04	4.169647e+01	2.368511e-03	3.519004e-05	3.527202e-05	3.524206e-05	4.002966e+01	-2.036407e-05	-2.040166e-05	-2.031922e-05
7.920438375235334e-05	4.170480e+01	4.172414e+01	0.000000e+00	1.039869e-04	1.038987e-04	1.034187e-04	4.169648e+01	2.368790e-03	3.530203e-05	3.527633e-05	3.525837e-05	4.002953e+01	-2.037315e-05	-2.042079e-05	-2.035031e-05
7.920567696797500e-05	4.170481e+01	4.172415e+01	0.000000e+00	1.040343e-04	1.039540e-04	1.033838e-04	4.169649e+01	2.369157e-03	3.545547e-05	3.532235e-05	3.528520e-05	4.002926e+01	-2.037629e-05	-2.045967e-05	-2.039955e-05
7.920757340211635e-05	4.170482e+01	4.172417e+01	0.000000e+00	1.036798e-04	1.041626e-04	1.037229e-04	4.169650e+01	2.368846e-03	3.530553e-05	3.531035e-05	3.528479e-05	4.002886e+01	-2.036504e-05	-2.043321e-05	-2.036629e-05
7.920987684203605e-05	4.170484e+01	4.172418e+01	0.000000e+00	1.037824e-04	1.041783e-04	1.038389e-04	4.169652e+01	2.368369e-03	3.512673e-05	3.528436e-05	3.524831e-05	4.002837e+01	-2.035621e-05	-2.038278e-05	-2.027667e-05
7.921028191363558e-05	4.170484e+01	4.172419e+01	0.000000e+00	1.038158e-04	1.040014e-04	1.036938e-04	4.169652e+01	2.368383e-03	3.513462e-05	3.528196e-05	3.522867e-05	4.002829e+01	-2.035903e-05	-2.038575e-05	-2.026604e-05
7.921038318153546e-05	4.170484e+01	4.172419e+01	0.000000e+00	1.038765e-04	1.041947e-04	1.036873e-04	4.169652e+01	2.368393e-03	3.514131e-05	3.529132e-05	3.522580e-05	4.002827e+01	-2.035976e-05	-2.038545e-05	-2.026417e-05
7.921058571733522e-05	4.170484e+01	4.172419e+01	0.000000e+00	1.040490e-04	1.044166e-04	1.032618e-04	4.169652e+01	2.368424e-03	3.516466e-05	3.530574e-05	3.520913e-05	4.002822e+01	-2.036077e-05	-2.038200e-05	-2.026812e-05
7.921099078893475e-05	4.170485e+01	4.172419e+01	0.000000e+00	1.040230e-04	1.036077e-04	1.031203e-04	4.169653e+01	2.368524e-03	3.520984e-05	3.527951e-05	3.522534e-05	4.002814e+01	-2.036213e-05	-2.039148e-05	-2.030393e-05
7.921107585594884e-05	4.170484e+01	4.172419e+01	0.000000e+00	1.039341e-04	1.032535e-04	1.032368e-04	4.169653e+01	2.368551e-03	3.521547e-05	3.526420e-05	3.523835e-05	4.002812e+01	-2.036247e-05	-2.039963e-05	-2.031531e-05
7.921124598997707e-05	4.170485e+01	4.172419e+01	0.000000e+00	1.036199e-04	1.031513e-04	1.032391e-04	4.169653e+01	2.368614e-03	3.521524e-05	3.525541e-05	3.525483e-05	4.002809e+01	-2.036447e-05	-2.042130e-05	-2.033627e-05
7.921158625803353e-05	4.170485e+01	4.172419e+01	0.000000e+00	1.038859e-04	1.044265e-04	1.030513e-04	4.169653e+01	2.368773e-03	3.524650e-05	3.532831e-05	3.525849e-05	4.002802e+01	-2.036890e-05	-2.045178e-05	-2.037007e-05
7.921165085095970e-05	4.170485e+01	4.172419e+01	0.000000e+00	1.040748e-04	1.046711e-04	1.030168e-04	4.169653e+01	2.368807e-03	3.525989e-05	3.535015e-05	3.525489e-05	4.002800e+01	-2.036932e-05	-2.045345e-05	-2.037524e-05
7.921178003681209e-05	4.170485e+01	4.172420e+01	0.000000e+00	1.041460e-04	1.044133e-04	1.030257e-04	4.169653e+01	2.368880e-03	3.528527e-05	3.536655e-05	3.524807e-05	4.002798e+01	-2.037003e-05	-2.045316e-05	-2.038439e-05
7.921181233327517e-05	4.170485e+01	4.172420e+01	0.000000e+00	1.040646e-04	1.041435e-04	1.030620e-04	4.169653e+01	2.368899e-03	3.529104e-05	3.536206e-05	3.524702e-05	4.002797e+01	-2.037035e-05	-2.045245e-05	-2.038625e-05
7.921187692620134e-05	4.170485e+01	4.172420e+01	0.000000e+00	1.038907e-04	1.035327e-04	1.032107e-04	4.169653e+01	2.368940e-03	3.530451e-05	3.534596e-05	3.524706e-05	4.002795e+01	-2.037158e-05	-2.045146e-05	-2.038927e-05
